Epoch,Training Error,Testing Error
17307,406.3982544,1633.871826
17308,416.9759827,1522.878784
17309,406.0973816,1633.867676
17310,416.5490112,1522.338257
17311,405.7909851,1633.883179
17312,416.1244507,1521.755981
17313,405.4854126,1633.934448
17314,415.7142029,1521.129517
17315,405.1987915,1634.049561
17316,415.3456421,1520.465942
17317,404.9658813,1634.273071
17318,415.0665283,1519.781128
17319,404.8399048,1634.670898
17320,414.947937,1519.102661
17321,404.8811951,1635.30835
17322,415.0668945,1518.467896
17323,405.1229858,1636.205688
17324,415.4591675,1517.904297
17325,405.5457458,1637.312134
17326,416.0868225,1517.412476
17327,406.1029968,1638.556519
17328,416.8787842,1516.980347
17329,406.7548828,1639.885498
17330,417.7777405,1516.604126
17331,407.4650269,1641.243042
17332,418.7330322,1516.288208
17333,408.1873779,1642.555542
17334,419.6824646,1516.03125
17335,408.8704224,1643.74707
17336,420.5567932,1515.821655
17337,409.4697571,1644.764648
17338,421.2973633,1515.641479
17339,409.9505615,1645.574829
17340,421.8624268,1515.47168
17341,410.2857666,1646.155273
17342,422.222168,1515.296753
17343,410.4537354,1646.489136
17344,422.3549194,1515.10498
17345,410.4398804,1646.566772
17346,422.2473755,1514.889038
17347,410.2359009,1646.385132
17348,421.8944092,1514.644165
17349,409.839325,1645.947144
17350,421.2973633,1514.366821
17351,409.2514954,1645.259399
17352,420.461853,1514.054077
17353,408.4758606,1644.331665
17354,419.3955078,1513.70166
17355,407.5160522,1643.172974
17356,418.1060181,1513.305176
17357,406.3760986,1641.794067
17358,416.6004944,1512.858032
17359,405.0572815,1640.201904
17360,414.8829041,1512.35437
17361,403.5585938,1638.401123
17362,412.9549255,1511.785034
17363,401.8763123,1636.391357
17364,410.8156433,1511.144043
17365,400.0048218,1634.167358
17366,408.4654846,1510.42688
17367,397.9417419,1631.722168
17368,405.9144592,1509.640503
17369,395.6995239,1629.059082
17370,403.1979675,1508.81189
17371,393.3233337,1626.221924
17372,400.3895264,1507.997192
17373,390.8959656,1623.312256
17374,397.5916443,1507.254272
17375,388.5016479,1620.43335
17376,394.9125061,1506.612915
17377,386.247345,1617.747559
17378,392.5209045,1506.115234
17379,384.3797302,1615.768066
17380,390.6605225,1505.88501
17381,383.111145,1614.820557
17382,389.4186707,1505.928711
17383,382.3153381,1614.341919
17384,388.656311,1506.091064
17385,381.8628845,1614.174805
17386,388.2861633,1506.28772
17387,381.7058411,1614.360352
17388,388.2592468,1506.491333
17389,381.8001099,1614.864258
17390,388.5227051,1506.700195
17391,382.1094666,1615.639282
17392,389.0329285,1506.922119
17393,382.6108093,1616.648193
17394,389.7595825,1507.172974
17395,383.300354,1617.882568
17396,390.690979,1507.479492
17397,384.2012634,1619.377441
17398,391.8395996,1507.882935
17399,385.3558044,1621.18811
17400,393.2637939,1508.440674
17401,386.8229065,1623.362305
17402,395.170166,1509.22644
17403,388.7591858,1626.027222
17404,397.8506165,1510.341309
17405,391.3216553,1629.249756
17406,401.4353943,1511.826294
17407,394.6377258,1633.074097
17408,406.0228271,1513.705078
17409,399.0411682,1638.01709
17410,412.099884,1516.211914
17411,405.178009,1644.979248
17412,420.7283325,1519.877808
17413,413.8543091,1654.56665
17414,433.2467346,1525.547485
17415,422.905304,1662.768677
17416,445.8119507,1532.378784
17417,427.405426,1663.901245
17418,450.5748901,1536.581909
17419,426.7081604,1659.790039
17420,447.2211609,1536.934937
17421,422.1149292,1652.13208
17422,439.3340454,1534.939209
17423,416.8640747,1644.552124
17424,431.4950867,1532.942139
17425,412.0162964,1637.649414
17426,424.8217163,1531.591309
17427,408.0461121,1632.131714
17428,419.6169434,1530.794678
17429,405.9933777,1629.980225
17430,417.2287598,1530.543091
17431,405.4793396,1630.03186
17432,416.8123474,1530.48999
17433,405.5823364,1630.657593
17434,417.0157776,1530.355835
17435,405.8504333,1631.424805
17436,417.3168335,1530.031616
17437,406.1066284,1632.231567
17438,417.5396423,1529.482422
17439,406.3023376,1633.070923
17440,417.6573792,1528.72583
17441,406.4384766,1633.934448
17442,417.691925,1527.81958
17443,406.5009766,1634.735596
17444,417.6355591,1526.853027
17445,406.4321289,1635.298218
17446,417.4145203,1525.927612
17447,406.1924744,1635.524292
17448,416.981842,1525.104004
17449,405.8112183,1635.493164
17450,416.389801,1524.36792
17451,405.336792,1635.315918
17452,415.7054138,1523.674438
17453,404.8065796,1635.067505
17454,414.9740906,1522.98938
17455,404.250061,1634.798706
17456,414.2313843,1522.296143
17457,403.7010803,1634.560913
17458,413.5209656,1521.596191
17459,403.2086792,1634.420776
17460,412.9083252,1520.908081
17461,402.8395691,1634.46228
17462,412.4816284,1520.261841
17463,402.662262,1634.765503
17464,412.3282471,1519.686768
17465,402.7140198,1635.362549
17466,412.4890137,1519.189575
17467,402.9871216,1636.23291
17468,412.9436951,1518.750122
17469,403.4503784,1637.335571
17470,413.6413879,1518.343872
17471,404.0656738,1638.62561
17472,414.5249329,1517.959595
17473,404.7919006,1640.046021
17474,415.5354919,1517.599609
17475,405.5840149,1641.527954
17476,416.6110535,1517.268311
17477,406.3897095,1642.988647
17478,417.6806946,1516.964844
17479,407.149231,1644.338135
17480,418.663208,1516.682861
17481,407.8051758,1645.499268
17482,419.4827576,1516.408081
17483,408.3138123,1646.42395
17484,420.0852051,1516.121094
17485,408.641449,1647.082031
17486,420.4332275,1515.801025
17487,408.7596436,1647.449097
17488,420.4974365,1515.430176
17489,408.6419067,1647.502075
17490,420.2504272,1514.994507
17491,408.264801,1647.218994
17492,419.6677246,1514.484253
17493,407.6071167,1646.578491
17494,418.7279053,1513.891846
17495,406.6498413,1645.560425
17496,417.4125977,1513.212646
17497,405.3758545,1644.144043
17498,415.7079163,1512.445923
17499,403.7698975,1642.306396
17500,413.6035156,1511.597046
17501,401.8201294,1640.022949
17502,411.0990601,1510.679932
17503,399.5289612,1637.279297
17504,408.2181091,1509.720825
17505,396.936554,1634.111572
17506,405.0383606,1508.769409
17507,394.1427612,1630.651367
17508,401.7032471,1507.883911
17509,391.2844543,1627.089111
17510,398.3977051,1507.113037
17511,388.5119629,1623.642334
17512,395.3704224,1506.512573
17513,386.1418457,1620.947388
17514,392.9519653,1506.233521
17515,384.4207153,1619.349243
17516,391.1878967,1506.282349
17517,383.1378479,1618.045044
17518,389.8408813,1506.451172
17519,382.194397,1617.083008
17520,388.8798828,1506.652832
17521,381.5942383,1616.617432
17522,388.3312378,1506.857422
17523,381.3002014,1616.592285
17524,388.150116,1507.056274
17525,381.245636,1616.882935
17526,388.2521973,1507.247437
17527,381.3757629,1617.40564
17528,388.5702209,1507.430298
17529,381.6546631,1618.116577
17530,389.0622559,1507.603882
17531,382.059021,1618.989014
17532,389.7008972,1507.768311
17533,382.5716858,1620.000854
17534,390.4645081,1507.923096
17535,383.1763,1621.130859
17536,391.3317871,1508.067749
17537,383.8560181,1622.355591
17538,392.2790527,1508.201294
17539,384.59198,1623.650146
17540,393.2802124,1508.322144
17541,385.3647156,1624.988525
17542,394.3076477,1508.431152
17543,386.157135,1626.349731
17544,395.3380432,1508.531372
17545,386.9606323,1627.724365
17546,396.3608093,1508.630859
17547,387.7784729,1629.111694
17548,397.3797913,1508.748291
17549,388.6118164,1630.488281
17550,398.3916016,1508.918457
17551,389.4555359,1631.802979
17552,399.3788147,1509.185913
17553,390.4021606,1633.202881
17554,400.4592285,1509.608643
17555,391.7379456,1635.143433
17556,402.1142273,1510.314331
17557,393.9418335,1638.218384
17558,405.2728271,1511.695679
17559,397.7415466,1643.09436
17560,410.837616,1514.366943
17561,403.3274841,1649.073608
17562,418.9980164,1518.472168
17563,411.8283691,1657.799683
17564,431.7600708,1524.906372
17565,423.7008057,1669.404785
17566,449.2174683,1534.314331
17567,431.5462646,1673.214844
17568,459.7579346,1542.104004
17569,432.1545105,1669.419922
17570,456.3027039,1542.942139
17571,426.2803345,1659.591797
17572,446.3427429,1540.343628
17573,419.3160706,1649.68457
17574,435.822937,1537.361816
17575,413.3545532,1641.569824
17576,427.6636047,1535.398315
17577,408.7781677,1635.273071
17578,421.6904602,1534.308228
17579,405.8013306,1631.434204
17580,417.9722595,1533.677856
17581,404.7896729,1630.60144
17582,416.940155,1533.673218
17583,404.8085632,1630.899048
17584,417.1073303,1533.897339
17585,405.0052185,1631.170898
17586,417.3222046,1533.999268
17587,405.0905457,1631.293945
17588,417.2961121,1533.88562
17589,405.053772,1631.384399
17590,417.0829468,1533.577881
17591,404.9636536,1631.564453
17592,416.8057556,1533.114868
17593,404.8811951,1631.907959
17594,416.5535278,1532.512207
17595,404.8414001,1632.452393
17596,416.3722839,1531.762207
17597,404.8664246,1633.228149
17598,416.2904663,1530.848877
17599,404.9793701,1634.264648
17600,416.3377075,1529.773193
17601,405.2027283,1635.564941
17602,416.5387573,1528.569092
17603,405.5122986,1637.009155
17604,416.8596191,1527.312866
17605,405.7444458,1638.207764
17606,417.0611267,1526.147095
17607,405.7354736,1638.846802
17608,416.9180603,1525.181519
17609,405.5713501,1639.188721
17610,416.6031799,1524.347168
17611,405.3579712,1639.464722
17612,416.2678833,1523.570923
17613,405.1575317,1639.765503
17614,415.9815979,1522.822632
17615,405.006958,1640.131714
17616,415.7836609,1522.095825
17617,404.9391479,1640.603516
17618,415.7139282,1521.399414
17619,404.990448,1641.223877
17620,415.8182983,1520.756958
17621,405.1891785,1642.017578
17622,416.129303,1520.198608
17623,405.5331421,1642.96106
17624,416.6347046,1519.737793
17625,405.9873962,1643.99292
17626,417.2779541,1519.361328
17627,406.508606,1645.05603
17628,417.9943848,1519.048584
17629,407.0592957,1646.106689
17630,418.7303772,1518.788574
17631,407.6073608,1647.10376
17632,419.4433899,1518.579956
17633,408.1234741,1648.005737
17634,420.0953064,1518.42395
17635,408.5805359,1648.773804
17636,420.6523132,1518.316895
17637,408.9552612,1649.376709
17638,421.0869751,1518.251709
17639,409.2294006,1649.793945
17640,421.3798828,1518.220459
17641,409.3924866,1650.017334
17642,421.5216675,1518.216919
17643,409.4418335,1650.049438
17644,421.5139465,1518.23938
17645,409.3837891,1649.902588
17646,421.3695068,1518.290283
17647,409.2320557,1649.596069
17648,421.1099548,1518.376099
17649,409.0061035,1649.156128
17650,420.7635498,1518.505981
17651,408.7307129,1648.611084
17652,420.3651123,1518.690186
17653,408.4342957,1647.994385
17654,419.9526062,1518.938965
17655,408.147644,1647.342529
17656,419.5664063,1519.259521
17657,407.8988342,1646.688721
17658,419.2420654,1519.653442
17659,407.7027283,1646.048218
17660,418.9944763,1520.11853
17661,407.5482788,1645.399902
17662,418.8043823,1520.650757
17663,407.400238,1644.689087
17664,418.6196594,1521.24231
17665,407.214325,1643.855713
17666,418.3788147,1521.880493
17667,406.9601135,1642.87085
17668,418.0411377,1522.548462
17669,406.6311035,1641.745239
17670,417.5994568,1523.236938
17671,406.2269897,1640.495361
17672,417.0570984,1523.932007
17673,405.7320557,1639.118652
17674,416.3972778,1524.600708
17675,405.1127319,1637.60376
17676,415.5801086,1525.194824
17677,404.341156,1635.960449
17678,414.5686951,1525.663452
17679,403.4182129,1634.247803
17680,413.3580017,1525.957886
17681,402.3752441,1632.574707
17682,411.9861145,1526.019897
17683,401.2542725,1631.047119
17684,410.5097351,1525.799194
17685,400.0814514,1629.692871
17686,408.9683533,1525.299683
17687,398.8760376,1628.489258
17688,407.3988953,1524.58728
17689,397.6794739,1627.435059
17690,405.8690186,1523.757446
17691,396.5558777,1626.55542
17692,404.4694824,1522.915405
17693,395.5515747,1625.851196
17694,403.2580261,1522.136841
17695,394.6629333,1625.271362
17696,402.2172546,1521.438477
17697,393.8656311,1624.770142
17698,401.3034058,1520.807617
17699,393.1532593,1624.350464
17700,400.5013733,1520.236572
17701,392.547821,1624.060791
17702,399.8382568,1519.725342
17703,392.0906372,1623.973999
17704,399.3670349,1519.271729
17705,391.8204346,1624.149292
17706,399.136322,1518.864746
17707,391.7557373,1624.612671
17708,399.1670532,1518.475708
17709,391.8991699,1625.374146
17710,399.4588013,1518.065674
17711,392.2490845,1626.449097
17712,400.0098572,1517.592651
17713,392.8051453,1627.856567
17714,400.8270264,1517.015259
17715,393.5653076,1629.61084
17716,401.9241943,1516.293701
17717,394.503418,1631.678345
17718,403.2814026,1515.406372
17719,395.5116272,1633.881836
17720,404.742218,1514.369995
17721,396.3721008,1635.864014
17722,405.9830933,1513.24231
17723,396.8816528,1637.30957
17724,406.7266235,1512.081055
17725,396.9981384,1638.162842
17726,406.9525146,1510.910156
17727,396.6773682,1638.333862
17728,406.6600952,1509.781616
17729,396.083313,1638.037842
17730,406.0930786,1508.728516
17731,395.3665161,1637.497681
17732,405.4865112,1507.87439
17733,394.6032104,1637.060425
17734,404.8838196,1507.424805
17735,393.813385,1636.722168
17736,404.1842346,1507.341309
17737,392.7940979,1635.500244
17738,403.1529541,1507.379883
17739,391.5390015,1633.75293
17740,401.703064,1507.49585
17741,390.0501404,1631.648804
17742,399.8725586,1507.715698
17743,388.4679871,1629.487549
17744,397.9226074,1508.071289
17745,386.9294434,1627.4198
17746,396.0623474,1508.588867
17747,385.4690247,1625.391113
17748,394.3366089,1509.30249
17749,383.994812,1623.127441
17750,392.6096802,1510.261108
17751,382.5153809,1620.77478
17752,390.8731384,1511.398804
17753,380.9890137,1618.204468
17754,389.0607605,1512.657959
17755,379.411438,1615.331421
17756,387.2063599,1514.088623
17757,377.8822937,1612.276001
17758,385.5135193,1515.682495
17759,376.6125488,1609.326538
17760,384.1980896,1517.51709
17761,375.7838745,1606.791748
17762,383.4006042,1519.693481
17763,375.4952393,1604.894043
17764,383.2111511,1522.285278
17765,375.7427063,1603.49231
17766,383.5923157,1525.294312
17767,376.5067749,1603.580444
17768,384.4824219,1527.959961
17769,377.4370728,1603.233887
17770,385.47995,1530.705811
17771,378.4244385,1602.325684
17772,386.5261841,1534.050903
17773,379.5929871,1600.85144
17774,387.9570313,1538.609619
17775,381.3956604,1598.686768
17776,389.8009949,1542.949951
17777,383.8611755,1596.692505
17778,391.9004211,1548.177979
17779,386.8362732,1594.866211
17780,394.6969299,1555.112061
17781,391.112793,1593.167603
17782,399.2461853,1564.89563
17783,398.1772766,1591.923706
17784,404.421051,1575.20166
17785,406.3023376,1591.126465
17786,409.6850586,1585.976563
17787,414.5027161,1589.917847
17788,415.2362366,1597.833374
17789,423.7335815,1588.375122
17790,422.1403809,1610.876587
17791,434.9253235,1588.196777
17792,428.1321106,1621.87085
17793,443.6720886,1587.306763
17794,428.154541,1625.167358
17795,443.730011,1582.47583
17796,423.7098694,1624.017822
17797,437.0108643,1575.776489
17798,417.1944275,1619.823853
17799,428.4144287,1569.194336
17800,411.4481812,1616.408813
17801,421.5891418,1564.210938
17802,407.4772949,1614.914795
17803,417.3027039,1560.761108
17804,404.7372742,1614.156128
17805,414.4942627,1558.279785
17806,402.7081604,1613.570801
17807,412.5101013,1556.608643
17808,401.209259,1612.957397
17809,411.0236206,1555.604248
17810,400.035553,1612.170898
17811,409.7134705,1554.942383
17812,398.9473877,1611.175049
17813,408.3628845,1554.404785
17814,397.794281,1609.939819
17815,406.8576355,1553.906128
17816,396.5090942,1608.439697
17817,405.1564941,1553.437378
17818,395.0863342,1606.670898
17819,403.2779236,1553.036987
17820,393.5713196,1604.657471
17821,401.2919006,1552.782471
17822,392.0428772,1602.440796
17823,399.3006897,1552.775269
17824,390.5881958,1600.056396
17825,397.4057007,1553.118652
17826,389.2837524,1597.514038
17827,395.6837463,1553.905151
17828,388.1955566,1594.801514
17829,394.1802368,1555.18335
17830,387.3676147,1591.92395
17831,392.847168,1556.789795
17832,386.739502,1589.009644
17833,391.5593567,1558.356201
17834,386.1755371,1586.336182
17835,390.4622803,1560.015015
17836,385.8497314,1584.06604
17837,389.7615051,1561.877075
17838,385.8590698,1582.194336
17839,389.4310913,1563.800293
17840,386.0631409,1580.54248
17841,389.2358093,1565.59436
17842,386.2765808,1579.021362
17843,388.9768372,1567.111572
17844,386.3657837,1577.639526
17845,388.5626831,1568.272949
17846,386.2686462,1576.460693
17847,388.0030518,1569.057617
17848,385.9868469,1575.534546
17849,387.361908,1569.499146
17850,385.5471802,1574.799561
17851,386.6834412,1569.697876
17852,384.9921875,1574.154419
17853,385.9830933,1569.76123
17854,384.3714905,1573.549683
17855,385.275238,1569.760132
17856,383.7262878,1572.972412
17857,384.5775146,1569.738647
17858,383.0879211,1572.423706
17859,383.9083557,1569.725342
17860,382.4817505,1571.911987
17861,383.2857971,1569.739624
17862,381.9285583,1571.448975
17863,382.7267151,1569.792603
17864,381.4458313,1571.051147
17865,382.2479858,1569.889526
17866,381.0497131,1570.739014
17867,381.8657837,1570.03064
17868,380.7531433,1570.532471
17869,381.5943298,1570.212524
17870,380.566925,1570.451416
17871,381.4466248,1570.429077
17872,380.4997864,1570.514282
17873,381.4344482,1570.673706
17874,380.5591125,1570.73999
17875,381.5686646,1570.937866
17876,380.7519836,1571.147949
17877,381.8617554,1571.212524
17878,381.0891113,1571.766479
17879,382.3330688,1571.488037
17880,381.589386,1572.638184
